Scenario,year,variable,sector,qualifier,type,value,model
0.100000000,"2012","low","Elec","S6","wage",0.078989574,1.000000000
0.100000000,"2012","high","Elec","S6","q",0.000000000,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Elec","S6","wage",0.113481382,1.000000000
0.100000000,"2012","out","Coal","S6","q",2727.983057783,1.000000000
0.100000000,"2012","ECO2","Coal","S6","q",16.188139611,1.000000000
0.100000000,"2012","low","Coal","S6","q",4573.342025232,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Coal","S6","wage",0.114654059,1.000000000
0.100000000,"2012","high","Coal","S6","q",541.772179721,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Coal","S6","wage",0.176312043,1.000000000
0.100000000,"2012","out","Oilgas","S6","q",1222.606072276,1.000000000
0.100000000,"2012","ECO2","Oilgas","S6","q",0.209454053,1.000000000
0.100000000,"2012","low","Oilgas","S6","q",700.031822121,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Oilgas","S6","wage",0.116596240,1.000000000
0.100000000,"2012","high","Oilgas","S6","q",414.225275392,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Oilgas","S6","wage",0.166581434,1.000000000
0.100000000,"2012","out","Roil","S6","q",3486.373027904,1.000000000
0.100000000,"2012","ECO2","Roil","S6","q",1.252728561,1.000000000
0.100000000,"2012","low","Roil","S6","q",349.940719719,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Roil","S6","wage",0.125050390,1.000000000
0.100000000,"2012","high","Roil","S6","q",219.540215272,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Roil","S6","wage",0.180433250,1.000000000
0.100000000,"2012","out","Gas","S6","q",311.785376176,1.000000000
0.100000000,"2012","ECO2","Gas","S6","q",0.890525231,1.000000000
0.100000000,"2012","low","Gas","S6","q",348.552152081,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Gas","S6","wage",0.034409665,1.000000000
0.100000000,"2012","high","Gas","S6","q",144.899852417,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Gas","S6","wage",0.050060058,1.000000000
0.100000000,"2012","out","Agri","S6","q",8950.751676836,1.000000000
0.100000000,"2012","ECO2","Agri","S6","q",0.464704889,1.000000000
0.100000000,"2012","low","Agri","S6","q",3.3438273421E+5,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Agri","S6","wage",0.015489196,1.000000000
0.100000000,"2012","high","Agri","S6","q",2064.330411559,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Agri","S6","wage",0.053717378,1.000000000
0.100000000,"2012","out","mine","S6","q",1877.448859371,1.000000000
0.100000000,"2012","ECO2","mine","S6","q",0.754132024,1.000000000
0.100000000,"2012","low","mine","S6","q",2135.558719137,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","mine","S6","wage",0.131700748,1.000000000
0.100000000,"2012","high","mine","S6","q",211.834923872,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","mine","S6","wage",0.216879204,1.000000000
0.100000000,"2012","out","Food","S6","q",8852.747154335,1.000000000
0.100000000,"2012","ECO2","Food","S6","q",0.556150616,1.000000000
0.100000000,"2012","low","Food","S6","q",8331.183328469,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Food","S6","wage",0.062728792,1.000000000
0.100000000,"2012","high","Food","S6","q",918.068145027,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Food","S6","wage",0.128739641,1.000000000
0.100000000,"2012","out","Paper","S6","q",1238.439528214,1.000000000
0.100000000,"2012","ECO2","Paper","S6","q",0.700135129,1.000000000
0.100000000,"2012","low","Paper","S6","q",2008.478404884,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Paper","S6","wage",0.047619450,1.000000000
0.100000000,"2012","high","Paper","S6","q",179.287575306,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Paper","S6","wage",0.075107945,1.000000000
0.100000000,"2012","out","Chem","S6","q",2799.687804456,1.000000000
0.100000000,"2012","ECO2","Chem","S6","q",5.651224358,1.000000000
0.100000000,"2012","low","Chem","S6","q",1353.220193379,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Chem","S6","wage",0.066293835,1.000000000
0.100000000,"2012","high","Chem","S6","q",357.058935015,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Chem","S6","wage",0.102085931,1.000000000
0.100000000,"2012","out","CM","S6","q",1679.919874147,1.000000000
0.100000000,"2012","ECO2","CM","S6","q",2.966034135,1.000000000
0.100000000,"2012","low","CM","S6","q",2136.132993972,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","CM","S6","wage",0.062162363,1.000000000
0.100000000,"2012","high","CM","S6","q",214.413768076,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","CM","S6","wage",0.097692993,1.000000000
0.100000000,"2012","out","IST","S6","q",1599.614657554,1.000000000
0.100000000,"2012","ECO2","IST","S6","q",4.719132372,1.000000000
0.100000000,"2012","low","IST","S6","q",1584.797759350,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","IST","S6","wage",0.050592284,1.000000000
0.100000000,"2012","high","IST","S6","q",362.077276279,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","IST","S6","wage",0.075819912,1.000000000
0.100000000,"2012","out","NFM","S6","q",2335.585958926,1.000000000
0.100000000,"2012","ECO2","NFM","S6","q",1.223509201,1.000000000
0.100000000,"2012","low","NFM","S6","q",847.232343783,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","NFM","S6","wage",0.111190031,1.000000000
0.100000000,"2012","high","NFM","S6","q",186.446335344,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","NFM","S6","wage",0.166283310,1.000000000
0.100000000,"2012","out","EII","S6","q",22424.766126304,1.000000000
0.100000000,"2012","ECO2","EII","S6","q",22.545997255,1.000000000
0.100000000,"2012","low","EII","S6","q",20429.602458421,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","EII","S6","wage",0.066265133,1.000000000
0.100000000,"2012","high","EII","S6","q",2327.926831933,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","EII","S6","wage",0.129905506,1.000000000
0.100000000,"2012","out","OM","S6","q",50681.248984934,1.000000000
0.100000000,"2012","ECO2","OM","S6","q",2.858525229,1.000000000
0.100000000,"2012","low","OM","S6","q",1.1081044499E+5,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","OM","S6","wage",0.043103517,1.000000000
0.100000000,"2012","high","OM","S6","q",10259.341937574,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","OM","S6","wage",0.088850166,1.000000000
0.100000000,"2012","out","Air","S6","q",509.522860917,1.000000000
0.100000000,"2012","ECO2","Air","S6","q",0.411841445,1.000000000
0.100000000,"2012","low","Air","S6","q",186.241073393,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Air","S6","wage",0.089874279,1.000000000
0.100000000,"2012","high","Air","S6","q",276.644717148,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Air","S6","wage",0.133431731,1.000000000
0.100000000,"2012","out","Tran","S6","q",5037.588374129,1.000000000
0.100000000,"2012","ECO2","Tran","S6","q",3.079413435,1.000000000
0.100000000,"2012","low","Tran","S6","q",22100.872594091,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Tran","S6","wage",0.035956090,1.000000000
0.100000000,"2012","high","Tran","S6","q",2196.893591627,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Tran","S6","wage",0.065733559,1.000000000
0.100000000,"2012","out","Serv","S6","q",39402.098237938,1.000000000
0.100000000,"2012","ECO2","Serv","S6","q",2.140854690,1.000000000
0.100000000,"2012","low","Serv","S6","q",1.2939648438E+5,1.000000000
0.100000000,"2012","low","total","S6","q",6.4417485120E+5,1.000000000
0.100000000,"2012","low","Serv","S6","wage",0.036158736,1.000000000
0.100000000,"2012","high","Serv","S6","q",53892.116692412,1.000000000
0.100000000,"2012","high","total","S6","q",76195.855818874,1.000000000
0.100000000,"2012","high","Serv","S6","wage",0.097025127,1.000000000
0.100000000,"2012","ECO2","fd","S6","q",2.339497961,1.000000000
0.100000000,"2012","low","","S6","ur",0.027918107,1.000000000
0.100000000,"2012","low","Coal","S6","q",433.060371789,1.000000000
0.100000000,"2012","low","Gas","S6","q",15.380618500,1.000000000
0.100000000,"2012","low","T_D","S6","q",1101.170770473,1.000000000
0.100000000,"2012","low","Oil","S6","q",40.329770899,1.000000000
0.100000000,"2012","low","Nuclear","S6","q",197.623450335,1.000000000
0.100000000,"2012","low","Hydro","S6","q",363.223802782,1.000000000
0.100000000,"2012","low","Wind","S6","q",223.698325912,1.000000000
0.100000000,"2012","low","Solar","S6","q",5.577473139,1.000000000
0.100000000,"2012","low","Biomass","S6","q",119.936442616,1.000000000
0.100000000,"2012","high","","S6","ur",0.049831817,1.000000000
0.100000000,"2012","high","Coal","S6","q",247.533249397,1.000000000
0.100000000,"2012","high","Gas","S6","q",8.791417329,1.000000000
0.100000000,"2012","high","T_D","S6","q",629.418892764,1.000000000
0.100000000,"2012","high","Oil","S6","q",23.052118968,1.000000000
0.100000000,"2012","high","Nuclear","S6","q",112.959712179,1.000000000
0.100000000,"2012","high","Hydro","S6","q",207.615320599,1.000000000
0.100000000,"2012","high","Wind","S6","q",127.863865792,1.000000000
0.100000000,"2012","high","Solar","S6","q",3.188031367,1.000000000
0.100000000,"2012","high","Biomass","S6","q",68.554546503,1.000000000
"1","2012","clim_s","Elec","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","Roil","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","Paper","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","Chem","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","CM","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","IST","S6","S1",4.719132378,1.000000000
"1","2012","clim_s","NFM","S6","S1",0.000000000,1.000000000
"1","2012","clim_s","Air","S6","S1",0.000000000,1.000000000
"1","2012","clim_a","","S6","S1",0.000000000,1.000000000
0.100000000,"2012","GDP","","S6","q",53661.464143935,1.000000000
0.200000000,"2012","out","Elec","S6","q",4860.878706546,1.000000000
0.200000000,"2012","ECO2","Elec","S6","q",25.352634236,1.000000000
0.200000000,"2012","low","Elec","S6","q",0.000000000,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Elec","S6","wage",0.078782233,1.000000000
0.200000000,"2012","high","Elec","S6","q",0.000000000,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Elec","S6","wage",0.113351464,1.000000000
0.200000000,"2012","out","Coal","S6","q",2705.523598197,1.000000000
0.200000000,"2012","ECO2","Coal","S6","q",16.054471254,1.000000000
0.200000000,"2012","low","Coal","S6","q",4539.346080299,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Coal","S6","wage",0.113551358,1.000000000
0.200000000,"2012","high","Coal","S6","q",537.744915395,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Coal","S6","wage",0.174875463,1.000000000
0.200000000,"2012","out","Oilgas","S6","q",1219.343465257,1.000000000
0.200000000,"2012","ECO2","Oilgas","S6","q",0.208846447,1.000000000
0.200000000,"2012","low","Oilgas","S6","q",698.359715676,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Oilgas","S6","wage",0.116061780,1.000000000
0.200000000,"2012","high","Oilgas","S6","q",413.235850725,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Oilgas","S6","wage",0.166063918,1.000000000
0.200000000,"2012","out","Roil","S6","q",3481.896897040,1.000000000
0.200000000,"2012","ECO2","Roil","S6","q",1.251120191,1.000000000
0.200000000,"2012","low","Roil","S6","q",349.448504359,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Roil","S6","wage",0.124599712,1.000000000
0.200000000,"2012","high","Roil","S6","q",219.231417067,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Roil","S6","wage",0.180049768,1.000000000
0.200000000,"2012","out","Gas","S6","q",311.605133393,1.000000000
0.200000000,"2012","ECO2","Gas","S6","q",0.890021838,1.000000000
0.200000000,"2012","low","Gas","S6","q",348.259723414,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Gas","S6","wage",0.034305141,1.000000000
0.200000000,"2012","high","Gas","S6","q",144.778284180,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Gas","S6","wage",0.049982057,1.000000000
0.200000000,"2012","out","Agri","S6","q",8946.360393425,1.000000000
0.200000000,"2012","ECO2","Agri","S6","q",0.464238427,1.000000000
0.200000000,"2012","low","Agri","S6","q",3.3422236318E+5,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Agri","S6","wage",0.015447700,1.000000000
0.200000000,"2012","high","Agri","S6","q",2063.340352077,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Agri","S6","wage",0.053652968,1.000000000
0.200000000,"2012","out","mine","S6","q",1872.354072866,1.000000000
0.200000000,"2012","ECO2","mine","S6","q",0.752181594,1.000000000
0.200000000,"2012","low","mine","S6","q",2130.864516724,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","mine","S6","wage",0.131122085,1.000000000
0.200000000,"2012","high","mine","S6","q",211.369286472,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","mine","S6","wage",0.216246715,1.000000000
0.200000000,"2012","out","Food","S6","q",8850.811837092,1.000000000
0.200000000,"2012","ECO2","Food","S6","q",0.556265490,1.000000000
0.200000000,"2012","low","Food","S6","q",8327.310357031,1.000000000
0.200000000,"2012","low","total","S6","q",6.4372636526E+5,1.000000000
0.200000000,"2012","low","Food","S6","wage",0.062561661,1.000000000
0.200000000,"2012","high","Food","S6","q",917.641356711,1.000000000
0.200000000,"2012","high","total","S6","q",76142.338759826,1.000000000
0.200000000,"2012","high","Food","S6","wage",0.128587171,1.000000000
0.200000000,"2012","out","Paper","S6","q",1236.904703794,1.000000000
